Instrument,Date,Operating Profit before Non-Recurring Income/Expense
FI0009009617,2015-12-31T00:00:00Z,15156362.98
FI0009009617,2016-12-31T00:00:00Z,18350324.5
FI0009009617,2017-12-31T00:00:00Z,22856838.45
FI0009009617,2018-12-31T00:00:00Z,26504532.82
FI0009009617,2019-12-31T00:00:00Z,29456658.75
FI0009009617,2020-12-31T00:00:00Z,35131984.29
FI0009009617,2021-12-31T00:00:00Z,56392755.57
FI0009009617,2022-12-31T00:00:00Z,48241994.49
FI0009000939,,
FI4000440664,2000-12-31T00:00:00Z,198682395
FI4000440664,2001-12-31T00:00:00Z,235658369.8
FI4000440664,2002-12-31T00:00:00Z,230799257.6
FI4000440664,2003-12-31T00:00:00Z,103036794.1
FI4000440664,2004-12-31T00:00:00Z,171634198.6
FI4000440664,2005-12-31T00:00:00Z,403278227.9
FI4000440664,2006-12-31T00:00:00Z,566711250
FI4000440664,2007-12-31T00:00:00Z,778750063.4
FI4000440664,2008-12-31T00:00:00Z,928130758
FI4000440664,2009-12-31T00:00:00Z,379281875
FI4000440664,2010-12-31T00:00:00Z,514886510.1
FI4000440664,2011-12-31T00:00:00Z,724023740.3
FI4000440664,2012-12-31T00:00:00Z,592840782.9
FI4000440664,2013-12-31T00:00:00Z,553906565.4
FI4000440664,2014-12-31T00:00:00Z,476877224.5
FI4000440664,2015-12-31T00:00:00Z,349685368.6
FI4000440664,2016-12-31T00:00:00Z,241247783.2
FI4000440664,2017-12-31T00:00:00Z,256639375.7
FI4000440664,2018-12-31T00:00:00Z,99170635.04
FI4000440664,2019-12-31T00:00:00Z,110810852.9
FI4000440664,2020-12-31T00:00:00Z,94741526.3
FI4000440664,2021-12-31T00:00:00Z,101368805.1
FI0009002026,,
FI0009003230,2000-12-31T00:00:00Z,
FI0009003230,2001-12-31T00:00:00Z,11738116.52
FI0009003230,2002-12-31T00:00:00Z,57132275.24
FI0009003230,2003-12-31T00:00:00Z,-22192540.26
FI0009003230,2004-12-31T00:00:00Z,31341897.13
FI0009003230,2005-12-31T00:00:00Z,101939774.3
FI0009003230,2006-12-31T00:00:00Z,-16461014.14
FI0009003230,2007-12-31T00:00:00Z,148209299
FI0009003230,2008-12-31T00:00:00Z,-94136875.62
FI0009003230,2009-12-31T00:00:00Z,-204700659
FI0009003230,2010-12-31T00:00:00Z,383378125.7
FI0009003230,2011-12-31T00:00:00Z,-86047436.83
FI0009003230,2012-12-31T00:00:00Z,60441468.11
FI0009003230,2013-12-31T00:00:00Z,25503611.65
FI0009003230,2014-12-31T00:00:00Z,-54727971.16
FI0009003230,2015-12-31T00:00:00Z,26420672.3
FI0009003230,2016-12-31T00:00:00Z,61086594.64
FI0009003230,2017-12-31T00:00:00Z,192564287.2
FI0009003230,2018-12-31T00:00:00Z,257843651.1
FI0009003230,2019-12-31T00:00:00Z,182334221.6
FI0009003230,2020-12-31T00:00:00Z,-670039469.1
FI0009003230,2021-12-31T00:00:00Z,-541737604.9
FI0009003230,2022-12-31T00:00:00Z,-297818702.5
FI0009002158,2000-12-31T00:00:00Z,106549210
FI0009002158,2001-12-31T00:00:00Z,100714831.8
FI0009002158,2002-12-31T00:00:00Z,118426504.3
FI0009002158,2003-12-31T00:00:00Z,50839033.56
FI0009002158,2004-12-31T00:00:00Z,118402722.5
FI0009002158,2005-12-31T00:00:00Z,153096364.3
FI0009002158,2006-12-31T00:00:00Z,201301867.5
FI0009002158,2007-12-31T00:00:00Z,211002878.1
FI0009002158,2008-12-31T00:00:00Z,78839633.33
FI0009002158,2009-12-31T00:00:00Z,54382327.67
FI0009002158,2010-12-31T00:00:00Z,69403516.7
FI0009002158,2011-12-31T00:00:00Z,48453896.47
FI0009002158,2012-12-31T00:00:00Z,73944349.28
FI0009002158,2013-12-31T00:00:00Z,66282824.02
FI0009002158,2014-12-31T00:00:00Z,83154635.8
FI0009002158,2015-12-31T00:00:00Z,80261117.94
FI0009002158,2016-12-31T00:00:00Z,81780785.22
FI0009002158,2017-12-31T00:00:00Z,106678807
FI0009002158,2018-12-31T00:00:00Z,110504421.9
FI0009002158,2019-12-31T00:00:00Z,102639951.6
FI0009002158,2020-12-31T00:00:00Z,163229376.6
FI0009002158,2021-12-31T00:00:00Z,190790994.9
FI0009002158,2022-12-31T00:00:00Z,162025173.1
FI0009003420,,
FI0009003503,2000-12-31T00:00:00Z,9616963.633
FI0009003503,2001-12-31T00:00:00Z,2451563.878
FI0009003503,2002-12-31T00:00:00Z,365116.8583
FI0009003503,2003-12-31T00:00:00Z,13487629.57
FI0009003503,2004-12-31T00:00:00Z,18282773.32
FI0009003503,2005-12-31T00:00:00Z,24022437.65
FI0009003503,2006-12-31T00:00:00Z,7036769.401
FI0009003503,2007-12-31T00:00:00Z,4935739.839
FI0009003503,2008-12-31T00:00:00Z,7354443.408
FI0009003503,2009-12-31T00:00:00Z,6832651.425
FI0009003503,2010-12-31T00:00:00Z,7033243.566
FI0009003503,2011-12-31T00:00:00Z,10164179.43
FI0009003503,2012-12-31T00:00:00Z,6429943.416
FI0009003503,2013-12-31T00:00:00Z,6907228.154
FI0009003503,2014-12-31T00:00:00Z,4516385.97
FI0009003503,2015-12-31T00:00:00Z,3996404.213
FI0009003503,2016-12-31T00:00:00Z,-221328.2415
FI0009003503,2017-12-31T00:00:00Z,1130072.108
FI0009003503,2018-12-31T00:00:00Z,590301.399
FI0009003503,2019-12-31T00:00:00Z,-3805625.251
FI0009003503,2020-12-31T00:00:00Z,4451710.272
FI0009003503,2021-12-31T00:00:00Z,3075366.316
FI0009003503,2022-12-31T00:00:00Z,3581830.875
FI0009002760,,
FI0009001747,,
FI0009002984,,
FI0009006548,2000-12-31T00:00:00Z,20034201.13
FI0009006548,2001-12-31T00:00:00Z,599846427.4
FI0009006548,2002-12-31T00:00:00Z,696452840.1
FI0009006548,2003-12-31T00:00:00Z,38728247.3
FI0009006548,2004-12-31T00:00:00Z,61379125.6
FI0009006548,2005-12-31T00:00:00Z,49995298.09
FI0009006548,2006-12-31T00:00:00Z,58865089.17
FI0009006548,2007-12-31T00:00:00Z,1683224389
FI0009006548,2008-12-31T00:00:00Z,272804252.9
FI0009006548,2009-12-31T00:00:00Z,272949085.8
FI0009006548,2010-12-31T00:00:00Z,217570072.1
FI0009006548,2011-12-31T00:00:00Z,15240699.73
FI0009006548,2012-12-31T00:00:00Z,36810140.07
FI0009006548,2013-12-31T00:00:00Z,44724302.3
FI0009006548,2014-12-31T00:00:00Z,50110630.68
FI0009006548,2015-12-31T00:00:00Z,28270119.36
FI0009006548,2016-12-31T00:00:00Z,34586964.29
FI0009006548,2017-12-31T00:00:00Z,44530491.41
FI0009006548,2018-12-31T00:00:00Z,34115879.06
FI0009006548,2019-12-31T00:00:00Z,36059418.56
FI0009006548,2020-12-31T00:00:00Z,47472353.46
FI0009006548,2021-12-31T00:00:00Z,58034528.05
FI0009006548,2022-12-31T00:00:00Z,49144826.57
FI0009003453,,
FI0009003644,,
FI0009003552,,
FI4000074984,2010-12-31T00:00:00Z,138010817.1
FI4000074984,2011-12-31T00:00:00Z,236700069
FI4000074984,2012-12-31T00:00:00Z,194184291.2
FI4000074984,2013-12-31T00:00:00Z,-34536140.77
FI4000074984,2014-12-31T00:00:00Z,90327719.39
FI4000074984,2015-12-31T00:00:00Z,139874147.5
FI4000074984,2016-12-31T00:00:00Z,170422745.9
FI4000074984,2017-12-31T00:00:00Z,196632546.7
FI4000074984,2018-12-31T00:00:00Z,255010204.4
FI4000074984,2019-12-31T00:00:00Z,313404432.4
FI4000074984,2020-12-31T00:00:00Z,365268535.1
FI4000074984,2021-12-31T00:00:00Z,482595945
FI4000074984,2022-12-31T00:00:00Z,537274631.3
FI0009007660,2000-12-31T00:00:00Z,3263011.799
FI0009007660,2001-12-31T00:00:00Z,4334142.718
FI0009007660,2002-12-31T00:00:00Z,6211716.085
FI0009007660,2003-12-31T00:00:00Z,10019479.02
FI0009007660,2004-12-31T00:00:00Z,11353975.35
FI0009007660,2005-12-31T00:00:00Z,14205600.05
FI0009007660,2006-12-31T00:00:00Z,13651332.64
FI0009007660,2007-12-31T00:00:00Z,14378084.36
FI0009007660,2008-12-31T00:00:00Z,14644167.71
FI0009007660,2009-12-31T00:00:00Z,8772287.778
FI0009007660,2010-12-31T00:00:00Z,10840484.28
FI0009007660,2011-12-31T00:00:00Z,4912222.607
FI0009007660,2012-12-31T00:00:00Z,2596411.151
FI0009007660,2013-12-31T00:00:00Z,2372367.208
FI0009007660,2014-12-31T00:00:00Z,7428126.571
FI0009007660,2015-12-31T00:00:00Z,1436485.292
FI0009007660,2016-12-31T00:00:00Z,5462380.999
FI0009007660,2017-12-31T00:00:00Z,9128722.486
FI0009007660,2018-12-31T00:00:00Z,13450607.68
FI0009007660,2019-12-31T00:00:00Z,19002382.32
FI0009007660,2020-12-31T00:00:00Z,20100042.61
FI0009007660,2021-12-31T00:00:00Z,36851168.3
FI0009007660,2022-12-31T00:00:00Z,31796123.38
FI0009900583,2000-12-31T00:00:00Z,7461217.011
FI0009900583,2001-12-31T00:00:00Z,7194300.575
FI0009900583,2002-12-31T00:00:00Z,4483559.348
FI0009900583,2003-12-31T00:00:00Z,6621529.359
FI0009900583,2004-12-31T00:00:00Z,7814330.939
FI0009900583,2005-12-31T00:00:00Z,7824095.496
FI0009900583,2006-12-31T00:00:00Z,10341537.89
FI0009900583,2007-12-31T00:00:00Z,1323052.485
FI0009900583,2008-12-31T00:00:00Z,5142226.831
FI0009900583,2009-12-31T00:00:00Z,-3053776.861
FI0009900583,2010-12-31T00:00:00Z,-394127.0451
FI0009900583,2011-12-31T00:00:00Z,-4012762.345
FI0009900583,2012-12-31T00:00:00Z,851324.5083
FI0009900583,2013-12-31T00:00:00Z,-5748939.125
FI0009900583,2014-12-31T00:00:00Z,-3905345.515
FI0009900583,2015-12-31T00:00:00Z,-3480202.002
FI0009900583,2016-12-31T00:00:00Z,-1498392.195
FI0009900583,2017-12-31T00:00:00Z,-355972.7139
FI0009900583,2018-12-31T00:00:00Z,-610371.6466
FI0009900583,2019-12-31T00:00:00Z,91782.72664
FI0009900583,2020-12-31T00:00:00Z,1330947.225
FI0009900583,2021-12-31T00:00:00Z,3187735.47
FI0009900583,2022-12-31T00:00:00Z,4927124.413
FI0009007025,,
FI0009008072,2000-12-31T00:00:00Z,5327460.499
FI0009008072,2001-12-31T00:00:00Z,14194160.59
FI0009008072,2002-12-31T00:00:00Z,1276963.106
FI0009008072,2003-12-31T00:00:00Z,24080038.45
FI0009008072,2004-12-31T00:00:00Z,29415365.44
FI0009008072,2005-12-31T00:00:00Z,21490746.55
FI0009008072,2006-12-31T00:00:00Z,15959644.32
FI0009008072,2007-12-31T00:00:00Z,34787368.59
FI0009008072,2008-12-31T00:00:00Z,20705699.97
FI0009008072,2009-12-31T00:00:00Z,20474249.16
FI0009008072,2010-12-31T00:00:00Z,23745822.71
FI0009008072,2011-12-31T00:00:00Z,29572192.73
FI0009008072,2012-12-31T00:00:00Z,9885395.008
FI0009008072,2013-12-31T00:00:00Z,13809143.06
FI0009008072,2014-12-31T00:00:00Z,30844259.48
FI0009008072,2015-12-31T00:00:00Z,24253733.12
FI0009008072,2016-12-31T00:00:00Z,21768739.19
FI0009008072,2017-12-31T00:00:00Z,24615230.65
FI0009008072,2018-12-31T00:00:00Z,29592989.74
FI0009008072,2019-12-31T00:00:00Z,23221029.84
FI0009008072,2020-12-31T00:00:00Z,19269056.69
FI0009008072,2021-12-31T00:00:00Z,48989402.58
FI0009008072,2022-12-31T00:00:00Z,35774062.61
FI0009900062,,
FI0009900385,2000-12-31T00:00:00Z,128580339.3
FI0009900385,2001-12-31T00:00:00Z,3656736.91
FI0009900385,2002-12-31T00:00:00Z,-11065121.78
FI0009900385,2003-12-31T00:00:00Z,-12105124.89
FI0009900385,2004-12-31T00:00:00Z,-1931506.597
FI0009900385,2005-12-31T00:00:00Z,1885699.121
FI0009900385,2006-12-31T00:00:00Z,5653290.274
FI0009900385,2007-12-31T00:00:00Z,7958880.49
FI0009900385,2008-12-31T00:00:00Z,14880980.79
FI0009900385,2009-12-31T00:00:00Z,747408.4007
FI0009900385,2010-12-31T00:00:00Z,1706556.835
FI0009900385,2011-12-31T00:00:00Z,3727329.909
FI0009900385,2012-12-31T00:00:00Z,-1093090.381
FI0009900385,2013-12-31T00:00:00Z,-4141680.266
FI0009900385,2014-12-31T00:00:00Z,207222.4151
FI0009900385,2015-12-31T00:00:00Z,4523707.547
FI0009900385,2016-12-31T00:00:00Z,6814696.555
FI0009900385,2017-12-31T00:00:00Z,293818.748
FI0009900385,2018-12-31T00:00:00Z,-3495764.885
FI0009900385,2019-12-31T00:00:00Z,-2571035.648
FI0009900385,2020-12-31T00:00:00Z,-4925417.903
FI0009900385,2021-12-31T00:00:00Z,-1865327.954
FI0009900385,2022-12-31T00:00:00Z,266530.3563
FI0009005318,2000-12-31T00:00:00Z,42656648.16
FI0009005318,2001-12-31T00:00:00Z,51452376.09
FI0009005318,2002-12-31T00:00:00Z,63681677.13
FI0009005318,2003-12-31T00:00:00Z,96748152.81
FI0009005318,2004-12-31T00:00:00Z,140665419.3
FI0009005318,2005-12-31T00:00:00Z,144010157.3
FI0009005318,2006-12-31T00:00:00Z,390415045.2
FI0009005318,2007-12-31T00:00:00Z,494670814.9
FI0009005318,2008-12-31T00:00:00Z,524371815
FI0009005318,2009-12-31T00:00:00Z,142230703.1
FI0009005318,2010-12-31T00:00:00Z,294732716.2
FI0009005318,2011-12-31T00:00:00Z,528676565.8
FI0009005318,2012-12-31T00:00:00Z,532270716
FI0009005318,2013-12-31T00:00:00Z,509142413.8
FI0009005318,2014-12-31T00:00:00Z,408865765.1
FI0009005318,2015-12-31T00:00:00Z,327039078.1
FI0009005318,2016-12-31T00:00:00Z,346821354.4
FI0009005318,2017-12-31T00:00:00Z,412928348.2
FI0009005318,2018-12-31T00:00:00Z,441545446.5
FI0009005318,2019-12-31T00:00:00Z,351684545.3
FI0009005318,2020-12-31T00:00:00Z,164827426.5
FI0009005318,2021-12-31T00:00:00Z,382409973.1
FI0009005318,2022-12-31T00:00:00Z,98711045.01
FI0009014377,2004-12-31T00:00:00Z,129845002.4
FI0009014377,2005-12-31T00:00:00Z,193299718.5
FI0009014377,2006-12-31T00:00:00Z,247292181.8
FI0009014377,2007-12-31T00:00:00Z,259537653.2
FI0009014377,2008-12-31T00:00:00Z,276674161
FI0009014377,2009-12-31T00:00:00Z,296732290.4
FI0009014377,2010-12-31T00:00:00Z,333216501.8
FI0009014377,2011-12-31T00:00:00Z,392504408.5
FI0009014377,2012-12-31T00:00:00Z,357119057.3
FI0009014377,2013-12-31T00:00:00Z,351471648
FI0009014377,2014-12-31T00:00:00Z,360646703.2
FI0009014377,2015-12-31T00:00:00Z,298509192.5
FI0009014377,2016-12-31T00:00:00Z,323692553.1
FI0009014377,2017-12-31T00:00:00Z,321618521.9
FI0009014377,2018-12-31T00:00:00Z,296685483.2
FI0009014377,2019-12-31T00:00:00Z,281728198.7
FI0009014377,2020-12-31T00:00:00Z,316870454.2
FI0009014377,2021-12-31T00:00:00Z,281750867.9
FI0009014377,2022-12-31T00:00:00Z,460054571.6
FI0009004741,2000-12-31T00:00:00Z,76497104.89
FI0009004741,2001-12-31T00:00:00Z,1294776.975
FI0009004741,2002-12-31T00:00:00Z,-8370256.682
FI0009004741,2003-12-31T00:00:00Z,-4609481.194
FI0009004741,2004-12-31T00:00:00Z,10780617.63
FI0009004741,2005-12-31T00:00:00Z,18428819.27
FI0009004741,2006-12-31T00:00:00Z,5670882.198
FI0009004741,2007-12-31T00:00:00Z,24429170.12
FI0009004741,2008-12-31T00:00:00Z,9134218.712
FI0009004741,2009-12-31T00:00:00Z,-17108122.52
FI0009004741,2010-12-31T00:00:00Z,-4421654.257
FI0009004741,2011-12-31T00:00:00Z,13887332.28
FI0009004741,2012-12-31T00:00:00Z,6485240.929
FI0009004741,2013-12-31T00:00:00Z,2442767.803
FI0009004741,2014-12-31T00:00:00Z,3412528.105
FI0009004741,2015-12-31T00:00:00Z,10418403.76
FI0009004741,2016-12-31T00:00:00Z,9241560.722
FI0009004741,2017-12-31T00:00:00Z,12662457.97
FI0009004741,2018-12-31T00:00:00Z,17827102.25
FI0009004741,2019-12-31T00:00:00Z,9282367.708
FI0009004741,2020-12-31T00:00:00Z,-3253172.891
FI0009004741,2021-12-31T00:00:00Z,-2698042.526
FI0009004741,2022-12-31T00:00:00Z,-15188016.39
FI0009900682,2000-12-31T00:00:00Z,78939424.48
FI0009900682,2001-12-31T00:00:00Z,
FI0009900682,2002-12-31T00:00:00Z,
FI0009900682,2003-12-31T00:00:00Z,33968173.87
FI0009900682,2004-12-31T00:00:00Z,36565546.65
FI0009900682,2005-12-31T00:00:00Z,37465045.25
FI0009900682,2006-12-31T00:00:00Z,49634355.6
FI0009900682,2007-12-31T00:00:00Z,48397671.2
FI0009900682,2008-12-31T00:00:00Z,55893769.9
FI0009900682,2009-12-31T00:00:00Z,16733023.9
FI0009900682,2010-12-31T00:00:00Z,16189730.47
FI0009900682,2011-12-31T00:00:00Z,22556124.22
FI0009900682,2012-12-31T00:00:00Z,38579660.5
FI0009900682,2013-12-31T00:00:00Z,27894575.24
FI0009900682,2014-12-31T00:00:00Z,34935573.82
FI0009900682,2015-12-31T00:00:00Z,34746514.41
FI0009900682,2016-12-31T00:00:00Z,25895404.25
FI0009900682,2017-12-31T00:00:00Z,47010999.68
FI0009900682,2018-12-31T00:00:00Z,44036484.37
FI0009900682,2019-12-31T00:00:00Z,49696988.57
FI0009900682,2020-12-31T00:00:00Z,50338570
FI0009900682,2021-12-31T00:00:00Z,65055825.92
FI0009900682,2022-12-31T00:00:00Z,65842479.33
FI0009005250,2000-10-31T00:00:00Z,22093621.44
FI0009005250,2001-10-31T00:00:00Z,34034294.1
FI0009005250,2002-10-31T00:00:00Z,26570841.64
FI0009005250,2003-10-31T00:00:00Z,25244178.3
FI0009005250,2004-10-31T00:00:00Z,16192343.5
FI0009005250,2005-10-31T00:00:00Z,2865578.971
FI0009005250,2006-10-31T00:00:00Z,16873468.86
FI0009005250,2007-10-31T00:00:00Z,44109536.19
FI0009005250,2008-10-31T00:00:00Z,34772771.06
FI0009005250,2009-10-31T00:00:00Z,23714140.39
FI0009005250,2010-12-31T00:00:00Z,
FI0009005250,2011-12-31T00:00:00Z,13645062.8
FI0009005250,2012-12-31T00:00:00Z,3086372.84
FI0009005250,2013-12-31T00:00:00Z,46092464.8
FI0009005250,2014-12-31T00:00:00Z,18198378.76
FI0009005250,2015-12-31T00:00:00Z,29306964.23
FI0009005250,2016-12-31T00:00:00Z,15160984.54
FI0009005250,2017-12-31T00:00:00Z,11300721.08
FI0009005250,2018-12-31T00:00:00Z,10979606.02
FI0009005250,2019-12-31T00:00:00Z,19475846.87
FI0009005250,2020-12-31T00:00:00Z,-85723959.34
FI0009005250,2021-12-31T00:00:00Z,-17269364.7
FI0009005250,2022-12-31T00:00:00Z,15170107.24
FI0009900013,2000-12-31T00:00:00Z,16474389.01
FI0009900013,2001-12-31T00:00:00Z,24046114.12
FI0009900013,2002-12-31T00:00:00Z,30141058.78
FI0009900013,2003-12-31T00:00:00Z,40331545.11
FI4000415252,2000-10-31T00:00:00Z,36622224.92
FI4000415252,2001-10-31T00:00:00Z,-2527086.577
FI4000415252,2002-10-31T00:00:00Z,-2042558.255
FI4000415252,2003-10-31T00:00:00Z,7641480.999
FI4000415252,2004-10-31T00:00:00Z,9780273.389
FI4000415252,2005-10-31T00:00:00Z,-380386.589
FI4000415252,2006-10-31T00:00:00Z,-6057142.668
FI4000415252,2007-10-31T00:00:00Z,211134.0604
FI4000415252,2008-10-31T00:00:00Z,2182084.859
FI4000415252,2009-10-31T00:00:00Z,-1816169.46
FI4000415252,2010-10-31T00:00:00Z,-35068.05746
FI4000415252,2011-10-31T00:00:00Z,5704354.864
FI4000415252,2012-10-31T00:00:00Z,-1679974.753
FI4000415252,2013-12-31T00:00:00Z,
FI4000415252,2013-12-31T00:00:00Z,
FI4000415252,2014-12-31T00:00:00Z,-2311326.937
FI4000415252,2015-12-31T00:00:00Z,-1672939.208
FI4000415252,2016-12-31T00:00:00Z,-10996693.68
FI4000415252,2017-12-31T00:00:00Z,-54243.46117
FI4000415252,2018-12-31T00:00:00Z,-4099052.915
FI4000415252,2019-12-31T00:00:00Z,-2697516.722
FI4000415252,2020-12-31T00:00:00Z,1422264.359
FI4000415252,2021-12-31T00:00:00Z,-4555090.647
FI4000415252,2022-12-31T00:00:00Z,281489.7676
FI0009900104,2000-12-31T00:00:00Z,6210904.078
FI0009900104,2001-12-31T00:00:00Z,311821.7213
FI0009900104,2002-12-31T00:00:00Z,-881577.4922
FI0009900104,2003-12-31T00:00:00Z,3549674.169
FI0009900104,2004-12-31T00:00:00Z,3090659.3
FI0009900104,2005-12-31T00:00:00Z,-969610.3072
FI0009900104,2006-12-31T00:00:00Z,-1570707.456
FI0009900104,2007-12-31T00:00:00Z,4192636.785
FI0009900104,2008-12-31T00:00:00Z,-129438.204
FI0009900104,2009-12-31T00:00:00Z,-4738234.6
FI0009900104,2010-12-31T00:00:00Z,528156.781
FI0009900104,2011-12-31T00:00:00Z,1917270.559
FI0009900104,2012-12-31T00:00:00Z,-3379578.259
FI0009900104,2013-12-31T00:00:00Z,-2005752.791
FI0009900104,2014-12-31T00:00:00Z,-2906427.206
FI0009900104,2015-12-31T00:00:00Z,-96579.76848
FI0009900104,2016-12-31T00:00:00Z,-1031389.605
FI0009900104,2017-12-31T00:00:00Z,1703018.666
FI0009900104,2018-12-31T00:00:00Z,1938549.794
FI0009900104,2019-12-31T00:00:00Z,3683621.383
FI0009900104,2020-12-31T00:00:00Z,3573924.323
FI0009900104,2021-12-31T00:00:00Z,4427344.662
FI0009900104,2022-12-31T00:00:00Z,4424614.611
FI0009800205,2000-12-31T00:00:00Z,7922851.156
FI0009800205,2001-12-31T00:00:00Z,9133329.899
FI0009800205,2002-12-31T00:00:00Z,7126400.028
FI0009800205,2003-12-31T00:00:00Z,12936212.88
FI0009800205,2004-12-31T00:00:00Z,11559190.15
FI0009800205,2005-12-31T00:00:00Z,11850654.35
FI0009800205,2006-12-31T00:00:00Z,12192459.55
FI0009800205,2007-12-31T00:00:00Z,16164547.97
FI0009800205,2008-12-31T00:00:00Z,15709091.12
FI0009800205,2009-12-31T00:00:00Z,10395391.1
FI0009800205,2010-12-31T00:00:00Z,9439143.676
FI0009800205,2011-12-31T00:00:00Z,12383590.67
FI0009800205,2012-12-31T00:00:00Z,7207966.569
FI0009800205,2013-12-31T00:00:00Z,7584667.839
FI0009800205,2014-12-31T00:00:00Z,6130329.78
FI0009800205,2015-12-31T00:00:00Z,6433100.67
FI0009800205,2016-12-31T00:00:00Z,3187126.677
FI0009800205,2017-12-31T00:00:00Z,1005764.176
FI0009800205,2018-12-31T00:00:00Z,1596174.983
FI0009800205,2019-12-31T00:00:00Z,370488.8112
FI0009800205,2020-12-31T00:00:00Z,-1591201.056
FI0009800205,2021-12-31T00:00:00Z,-324096.2964
FI0009800205,2022-12-31T00:00:00Z,-542542.0297
FI0009900187,2000-12-31T00:00:00Z,1613914.124
FI0009900187,2001-12-31T00:00:00Z,706975.1094
FI0009900187,2002-12-31T00:00:00Z,199584.6039
FI0009900187,2003-12-31T00:00:00Z,-37364.99125
FI0009900187,2004-12-31T00:00:00Z,3389153.558
FI0009900187,2005-12-31T00:00:00Z,3676802.115
FI0009900187,2006-12-31T00:00:00Z,750169.8808
FI0009900187,2007-12-31T00:00:00Z,5135911.51
FI0009900187,2008-12-31T00:00:00Z,53693320.43
FI0009900187,2009-12-31T00:00:00Z,3310349.894
FI0009900187,2010-12-31T00:00:00Z,10332232.91
FI0009900187,2011-12-31T00:00:00Z,2666356.659
FI0009900187,2012-12-31T00:00:00Z,6516104.658
FI0009900187,2013-12-31T00:00:00Z,-1948635.327
FI0009900187,2014-12-31T00:00:00Z,1737480.25
FI0009900187,2015-12-31T00:00:00Z,-2444467.244
FI0009900187,2016-12-31T00:00:00Z,-1165293.191
FI0009900187,2017-12-31T00:00:00Z,1853318.257
FI0009900187,2018-12-31T00:00:00Z,165284.3917
FI0009900187,2019-12-31T00:00:00Z,-3043380.899
FI0009900187,2020-12-31T00:00:00Z,-256829.4388
FI0009900187,2021-12-31T00:00:00Z,11225087.05
FI0009900187,2022-12-31T00:00:00Z,3554440.404
FI0009900328,2000-12-31T00:00:00Z,5134322.729
FI0009900328,2001-12-31T00:00:00Z,5067102.971
FI0009900328,2002-12-31T00:00:00Z,2020439.403
FI0009900328,2003-12-31T00:00:00Z,4710253.443
FI0009900328,2004-12-31T00:00:00Z,4841825.616
FI0009900328,2005-12-31T00:00:00Z,8288363.332
FI0009900328,2006-12-31T00:00:00Z,11223647.2
FI0009900328,2007-12-31T00:00:00Z,17920848.73
FI0009900328,2008-12-31T00:00:00Z,24443228.11
FI0009900328,2009-12-31T00:00:00Z,-2539236.376
FI0009900328,2010-12-01T00:00:00Z,
FI0009900328,2011-12-01T00:00:00Z,
FI0009900328,2012-12-01T00:00:00Z,
FI0009900328,2013-12-01T00:00:00Z,
FI0009900328,2014-12-01T00:00:00Z,33934002.18
FI0009900328,2015-12-01T00:00:00Z,-7129031.118
FI0009900328,2018-12-31T00:00:00Z,2413152.119
FI0009900328,2018-12-31T00:00:00Z,2413152.119
FI0009900328,2019-12-31T00:00:00Z,1853563.358
FI0009900328,2020-12-31T00:00:00Z,2552313.889
FI0009900336,,
FI0009003859,,
FI0009900377,,
FI0009900450,2001-01-31T00:00:00Z,1473124.834
FI0009900450,2002-01-31T00:00:00Z,422475.45
FI0009900450,2003-01-31T00:00:00Z,2079853.537
FI0009900450,2004-01-31T00:00:00Z,3874387.718
FI0009900450,2005-01-01T00:00:00Z,
FI0009900450,2006-01-01T00:00:00Z,
FI0009900450,2007-01-01T00:00:00Z,
FI0009900450,2008-01-01T00:00:00Z,
FI0009900450,2009-01-01T00:00:00Z,
FI0009900450,2010-01-01T00:00:00Z,
FI0009900450,2011-01-01T00:00:00Z,
FI0009900450,2013-01-01T00:00:00Z,8486857.95
FI0009900450,2014-01-01T00:00:00Z,8006515.095
FI0009900450,2014-01-01T00:00:00Z,8006515.095
FI0009900450,2015-01-01T00:00:00Z,6491391.1
FI0009900450,2016-01-01T00:00:00Z,4480145.067
FI0009900450,2017-01-01T00:00:00Z,4797742.477
FI0009900450,2018-01-01T00:00:00Z,4551578.549
FI0009900450,2018-01-31T00:00:00Z,5372775.138
FI0009900450,2019-01-31T00:00:00Z,5446113.543
FI0009900450,2020-01-31T00:00:00Z,5162132.48
FI0009900450,2021-01-31T00:00:00Z,7762486.62
FI0009900484,,
FI0009901045,2000-12-31T00:00:00Z,-12342335.2
FI0009901045,2001-12-31T00:00:00Z,-18233506.34
FI0009901045,2002-12-31T00:00:00Z,-4432480.824
FI0009901045,2003-12-31T00:00:00Z,-3863313.641
FI0009901045,2004-12-31T00:00:00Z,-2586950.239
FI0009901045,2005-12-31T00:00:00Z,-1818486.083
FI0009901045,2006-12-31T00:00:00Z,-3695560.502
FI0009901045,2007-12-31T00:00:00Z,-1871468.022
FI0009901045,2008-12-31T00:00:00Z,-3753707.915
FI0009901045,2009-12-31T00:00:00Z,-1536649.361
FI0009901045,2010-12-31T00:00:00Z,-5286743.215
FI0009901045,2011-12-31T00:00:00Z,-2078365.841
FI0009901045,2012-12-31T00:00:00Z,-3528495.749
FI0009901045,2013-12-31T00:00:00Z,-1290589.014
FI0009901045,2014-12-31T00:00:00Z,-1361823.205
FI0009901045,2015-12-31T00:00:00Z,
FI0009901045,2016-12-31T00:00:00Z,-2006340.509
FI0009901045,2017-12-31T00:00:00Z,-4128153.41
