Instrument,Total Assets,Date
FI0009008270,28123144.3237751,2006-12-31T00:00:00Z
FI0009008270,37248522.8681888,2007-12-31T00:00:00Z
FI0009008270,26723137.7811325,2008-12-31T00:00:00Z
FI0009008270,13488968.1039913,2009-12-31T00:00:00Z
FI0009008270,11041776.4698014,2010-12-31T00:00:00Z
FI0009008270,8229726.86084142,2011-12-31T00:00:00Z
FI0009008270,16504476.7257758,2012-12-31T00:00:00Z
FI0009008270,18517678.7530583,2013-12-31T00:00:00Z
FI0009008270,21229409.0606665,2014-12-31T00:00:00Z
FI0009008270,23626415.8729814,2015-12-31T00:00:00Z
FI0009008270,22963321.0681245,2016-12-31T00:00:00Z
FI0009008270,27827097.8035292,2017-12-31T00:00:00Z
FI0009008270,27766977.4749977,2018-12-31T00:00:00Z
FI0009008270,26646945.2727395,2019-12-31T00:00:00Z
FI0009008270,22758825.109917,2020-12-31T00:00:00Z
FI0009008270,40840911.2611691,2021-12-31T00:00:00Z
FI0009008270,40818842.0376712,2022-12-31T00:00:00Z
FI0009007066,,
FI0009007546,49653905.9361945,2000-12-31T00:00:00Z
FI0009007546,81809115.921253,2001-12-31T00:00:00Z
FI0009007546,94885278.2500997,2002-12-31T00:00:00Z
FI0009007546,98693567.2661825,2003-12-31T00:00:00Z
FI0009007546,113345174.017381,2004-12-31T00:00:00Z
FI0009007546,98981754.4607443,2005-12-31T00:00:00Z
FI0009007546,135312281.442578,2006-12-31T00:00:00Z
FI0009007546,158631555.912174,2007-12-31T00:00:00Z
FI0009007546,142941809.591703,2008-12-31T00:00:00Z
FI0009007546,152352115.902193,2009-12-31T00:00:00Z
FI0009007546,149037522.573741,2010-12-31T00:00:00Z
FI0009007546,141923624.595469,2011-12-31T00:00:00Z
FI0009007546,152126873.54866,2012-12-31T00:00:00Z
FI0009007546,240228715.94689,2013-12-31T00:00:00Z
FI0009007546,203649670.356257,2014-12-31T00:00:00Z
FI0009007546,178484160.684615,2015-12-31T00:00:00Z
FI0009007546,187778595.458368,2016-12-31T00:00:00Z
FI0009007546,218233946.329819,2017-12-31T00:00:00Z
FI0009007546,196022570.878062,2018-12-31T00:00:00Z
FI0009007546,242999349.819519,2019-12-31T00:00:00Z
FI0009007546,258475818.27064,2020-12-31T00:00:00Z
FI0009007546,243283768.728827,2021-12-31T00:00:00Z
FI4000384243,65851670.1903896,2000-12-31T00:00:00Z
FI4000384243,65899438.1572269,2001-12-31T00:00:00Z
FI4000384243,76121502.193673,2002-12-31T00:00:00Z
FI4000384243,108508174.644129,2003-12-31T00:00:00Z
FI4000384243,138164513.198747,2004-12-31T00:00:00Z
FI4000384243,142946281.627772,2005-12-31T00:00:00Z
FI4000384243,1017268180.67853,2006-12-31T00:00:00Z
FI4000384243,1305659056.09454,2007-12-31T00:00:00Z
FI4000384243,1395599726.03123,2008-12-31T00:00:00Z
FI4000384243,1314723987.86005,2009-12-31T00:00:00Z
FI4000384243,1291815932.04468,2010-12-31T00:00:00Z
FI4000384243,1458656310.67961,2011-12-31T00:00:00Z
FI4000384243,1462075153.05045,2012-12-31T00:00:00Z
FI4000384243,1477183385.10597,2013-12-31T00:00:00Z
FI4000384243,1842255023.39664,2018-12-31T00:00:00Z
FI4000384243,1842255023.39664,2018-12-31T00:00:00Z
FI4000384243,1079758088.02099,2019-12-31T00:00:00Z
FI4000384243,,2020-12-31T00:00:00Z
FI0009006589,39426202.4779762,2000-12-31T00:00:00Z
FI0009006589,44114006.8917006,2001-12-31T00:00:00Z
FI0009006589,49887692.3399878,2002-12-31T00:00:00Z
FI0009006589,52076070.1295105,2003-12-31T00:00:00Z
FI0009006589,89489811.1365701,2004-12-31T00:00:00Z
FI0009006589,80705431.0375448,2005-12-31T00:00:00Z
FI0009006589,108609018.091606,2006-12-31T00:00:00Z
FI0009006589,124687431.614268,2007-12-31T00:00:00Z
FI0009006589,150317999.468836,2008-12-31T00:00:00Z
FI0009006589,,2009-03-01T00:00:00Z
FI0009006589,,2010-03-01T00:00:00Z
FI0009006589,,2011-03-01T00:00:00Z
FI0009006589,,2012-03-01T00:00:00Z
FI0009006589,,2013-03-01T00:00:00Z
FI0009006589,,2014-03-01T00:00:00Z
FI0009006589,85784961.1604844,2015-03-01T00:00:00Z
FI0009006589,83500820.2331418,2016-03-01T00:00:00Z
FI0009006589,61138530.566461,2019-03-31T00:00:00Z
FI0009006589,61138530.566461,2019-03-31T00:00:00Z
FI0009006589,62575272.9679056,2020-03-31T00:00:00Z
FI0009006589,55017240.1660685,2021-03-31T00:00:00Z
FI0009006886,106739529.844067,2000-12-31T00:00:00Z
FI0009006886,115847349.72264,2001-12-31T00:00:00Z
FI0009006886,150823939.374856,2002-12-31T00:00:00Z
FI0009006886,225577385.372484,2003-12-31T00:00:00Z
FI0009006886,297909350.976856,2004-12-31T00:00:00Z
FI0009006886,319873548.112102,2005-12-31T00:00:00Z
FI0009006886,569264063.55155,2006-12-31T00:00:00Z
FI0009006886,779277846.670071,2007-12-31T00:00:00Z
FI0009006886,955485665.562405,2008-12-31T00:00:00Z
FI0009006886,1010837198.64857,2009-12-31T00:00:00Z
FI0009006886,1107097852.98642,2010-12-31T00:00:00Z
FI0009006886,1246445307.44337,2011-12-31T00:00:00Z
FI0009006886,1428514882.83724,2012-12-31T00:00:00Z
FI0009006886,2144717816.20255,2013-12-31T00:00:00Z
FI0009006886,2010262409.39536,2018-12-31T00:00:00Z
FI0009006886,2010262409.39536,2018-12-31T00:00:00Z
FI0009006886,496074255.094949,2019-12-31T00:00:00Z
FI0009006886,440042745.481192,2020-12-31T00:00:00Z
FI0009009146,94617232.7695859,2000-12-31T00:00:00Z
FI0009009146,87843360.7279915,2001-12-31T00:00:00Z
FI0009009146,85344375.1705607,2002-12-31T00:00:00Z
FI0009009146,97494116.0182749,2003-12-31T00:00:00Z
FI0009009146,104257223.043237,2004-12-31T00:00:00Z
FI0009009146,106991558.034076,2005-12-31T00:00:00Z
FI0009009146,117166572.095908,2006-12-31T00:00:00Z
FI0009009146,138952512.947699,2007-12-31T00:00:00Z
FI0009009146,166134104.918858,2008-12-31T00:00:00Z
FI0009009146,169567084.693352,2009-12-31T00:00:00Z
FI0009009146,146716607.584777,2010-12-31T00:00:00Z
FI0009009146,129346278.317152,2011-12-31T00:00:00Z
FI0009009146,107867584.96939,2012-12-31T00:00:00Z
FI0009009146,98466063.7215823,2013-12-31T00:00:00Z
FI0009009146,90702231.8998367,2014-12-31T00:00:00Z
FI0009009146,81015627.5453134,2015-12-31T00:00:00Z
FI0009009146,62829058.0319596,2016-12-31T00:00:00Z
FI0009009146,38203716.3661664,2017-12-31T00:00:00Z
FI0009009146,32748417.2859895,2018-12-31T00:00:00Z
FI0009009146,41297670.5602762,2019-12-31T00:00:00Z
FI0009009146,61858817.7821202,2020-12-31T00:00:00Z
FI0009009146,90276925.1756361,2021-12-31T00:00:00Z
FI0009009146,111099101.027397,2022-12-31T00:00:00Z
FI0009006308,291457106.515287,2000-12-31T00:00:00Z
FI0009006308,294995948.67731,2001-12-31T00:00:00Z
FI0009006308,365337867.623906,2002-12-31T00:00:00Z
FI0009006308,475716461.304167,2003-12-31T00:00:00Z
FI0009006308,582724351.586968,2004-12-31T00:00:00Z
FI0009006308,573295918.729798,2005-12-31T00:00:00Z
FI0009006308,725115794.196434,2006-12-31T00:00:00Z
FI0009006308,1647968487.85469,2007-12-31T00:00:00Z
FI0009006308,1532687549.79662,2008-12-31T00:00:00Z
FI0009006308,1537250186.10777,2009-12-31T00:00:00Z
FI0009006308,1697812855.3274,2010-12-31T00:00:00Z
FI0009006308,1622006472.49191,2011-12-31T00:00:00Z
FI0009006308,1608217226.09246,2012-12-31T00:00:00Z
FI0009006308,1514968249.16843,2013-12-31T00:00:00Z
FI0009006308,1045545273.09018,2014-12-31T00:00:00Z
FI0009006308,909308109.164757,2015-12-31T00:00:00Z
FI0009006308,898654331.3709,2016-12-31T00:00:00Z
FI0009006308,1142860570.29066,2017-12-31T00:00:00Z
FI0009006308,1119942196.53179,2018-12-31T00:00:00Z
FI0009006308,1048808376.1182,2019-12-31T00:00:00Z
FI0009006308,1191866145.5789,2020-12-31T00:00:00Z
FI0009006308,1120432894.52743,2021-12-31T00:00:00Z
FI0009006308,1036065924.65753,2022-12-31T00:00:00Z
FI0009009567,35036510.1050549,2000-12-31T00:00:00Z
FI0009009567,43850448.3166977,2001-12-31T00:00:00Z
FI0009009567,55727690.6606209,2002-12-31T00:00:00Z
FI0009009567,73278542.0311379,2003-12-31T00:00:00Z
FI0009009567,89266103.5562726,2004-12-31T00:00:00Z
FI0009009567,89943049.2901881,2005-12-31T00:00:00Z
FI0009009567,114655388.553859,2006-12-31T00:00:00Z
FI0009009567,179686337.442556,2007-12-31T00:00:00Z
FI0009009567,208437119.973162,2008-12-31T00:00:00Z
FI0009009567,208433545.209872,2009-12-31T00:00:00Z
FI0009009567,271936325.329409,2010-12-31T00:00:00Z
FI0009009567,256449190.938511,2011-12-31T00:00:00Z
FI0009009567,272764935.613257,2012-12-31T00:00:00Z
FI0009009567,297378838.276933,2013-12-31T00:00:00Z
FI0009009567,275693461.561725,2014-12-31T00:00:00Z
FI0009009567,157134959.868176,2015-12-01T00:00:00Z
FI0009009567,109249701.807505,2018-12-31T00:00:00Z
FI0009009567,106061251.485326,2019-12-31T00:00:00Z
FI0009009567,103911822.178798,2020-12-31T00:00:00Z
FI0009009567,79858127.003615,2021-12-31T00:00:00Z
FI0009009674,1012860978.94191,2000-12-31T00:00:00Z
FI0009009674,2550107293.27124,2001-12-31T00:00:00Z
FI0009009674,3840502130.69673,2002-12-31T00:00:00Z
FI0009009674,,2003-12-31T00:00:00Z
FI0009009674,,2004-12-31T00:00:00Z
FI0009009674,,2005-12-31T00:00:00Z
FI0009009674,,2006-12-31T00:00:00Z
FI0009009674,,2007-12-31T00:00:00Z
FI0009009674,,2008-12-31T00:00:00Z
FI0009009674,,2009-12-31T00:00:00Z
FI0009009674,,2010-12-31T00:00:00Z
FI0009009674,,2011-12-31T00:00:00Z
FI0009009674,,2012-12-31T00:00:00Z
FI0009009674,,2013-12-31T00:00:00Z
FI0009009674,2760094265.51453,2014-12-01T00:00:00Z
FI0009009674,2719215220.54678,2017-12-31T00:00:00Z
FI0009009674,,2018-12-31T00:00:00Z
FI0009009674,2654529964.35217,2019-12-31T00:00:00Z
FI0009009674,,2020-12-31T00:00:00Z
FI0009009674,,2021-12-31T00:00:00Z
FI0009008569,,
FI0009009377,30422575.0223772,2000-12-31T00:00:00Z
FI0009009377,60565048.215192,2001-12-31T00:00:00Z
FI0009009377,60726955.9376115,2002-12-31T00:00:00Z
FI0009009377,61389752.4322555,2003-12-31T00:00:00Z
FI0009009377,68943964.6406443,2004-12-31T00:00:00Z
FI0009009377,67725168.4249162,2005-12-31T00:00:00Z
FI0009009377,104986738.100579,2006-12-31T00:00:00Z
FI0009009377,171205777.226639,2007-12-31T00:00:00Z
FI0009009377,192896381.096155,2008-12-31T00:00:00Z
FI0009009377,203331329.095803,2009-12-31T00:00:00Z
FI0009009377,208420841.41529,2010-12-31T00:00:00Z
FI0009009377,184456957.928803,2011-12-31T00:00:00Z
FI0009009377,169940099.218915,2012-12-31T00:00:00Z
FI0009009377,151797839.294059,2013-12-31T00:00:00Z
FI0009009377,137792294.19948,2014-12-31T00:00:00Z
FI0009009377,162509095.253092,2015-12-31T00:00:00Z
FI0009009377,265658116.063919,2016-12-31T00:00:00Z
FI0009009377,253426662.3481,2017-12-31T00:00:00Z
FI0009009377,236263648.041105,2018-12-31T00:00:00Z
FI0009009377,242734793.623747,2019-12-31T00:00:00Z
FI0009009377,267181240.840254,2020-12-31T00:00:00Z
FI0009009377,273131664.506741,2021-12-31T00:00:00Z
FI0009009377,289503424.657534,2022-12-31T00:00:00Z
FI0009010227,94617232.7695859,2000-12-31T00:00:00Z
FI0009010227,87843360.7279915,2001-12-31T00:00:00Z
FI0009010227,85344375.1705607,2002-12-31T00:00:00Z
FI0009010227,97494116.0182749,2003-12-31T00:00:00Z
FI0009010227,104257223.043237,2004-12-31T00:00:00Z
FI0009010227,106991558.034076,2005-12-31T00:00:00Z
FI0009010227,117166572.095908,2006-12-31T00:00:00Z
FI0009010227,138952512.947699,2007-12-31T00:00:00Z
FI0009010227,166134104.918858,2008-12-31T00:00:00Z
FI0009010227,169567084.693352,2009-12-31T00:00:00Z
FI0009010227,146716607.584777,2010-12-31T00:00:00Z
FI0009010227,129346278.317152,2011-12-31T00:00:00Z
FI0009010227,107867584.96939,2012-12-31T00:00:00Z
FI0009010227,98466063.7215823,2013-12-31T00:00:00Z
FI0009010227,90702231.8998367,2014-12-31T00:00:00Z
FI0009010227,81015627.5453134,2015-12-31T00:00:00Z
FI0009010227,62829058.0319596,2016-12-31T00:00:00Z
FI0009010227,38203716.3661664,2017-12-31T00:00:00Z
FI0009010227,32748417.2859895,2018-12-31T00:00:00Z
FI0009010227,41297670.5602762,2019-12-31T00:00:00Z
FI0009010227,61858817.7821202,2020-12-31T00:00:00Z
FI0009010227,90276925.1756361,2021-12-31T00:00:00Z
FI0009010227,111099101.027397,2022-12-31T00:00:00Z
FI0009011571,,
FI0009006407,39964196.5421397,2000-12-31T00:00:00Z
FI0009006407,61386887.9608936,2001-12-31T00:00:00Z
FI0009006407,47816823.0577072,2002-12-31T00:00:00Z
FI0009006407,47501038.3497162,2003-12-31T00:00:00Z
FI0009006407,54412462.5459278,2004-12-31T00:00:00Z
FI0009006407,46365692.2293657,2005-12-31T00:00:00Z
FI0009006407,60055950.7000436,2006-12-31T00:00:00Z
FI0009006407,79101320.3005325,2007-12-31T00:00:00Z
FI0009006407,68395745.097217,2008-12-31T00:00:00Z
FI0009006407,56843039.5693753,2009-12-31T00:00:00Z
FI0009006407,56975453.1469467,2010-12-31T00:00:00Z
FI0009006407,50836245.9546926,2011-12-31T00:00:00Z
FI0009006407,38636003.7998733,2012-12-31T00:00:00Z
FI0009006407,21692278.0878027,2013-12-31T00:00:00Z
FI0009006407,17412447.8316095,2014-12-31T00:00:00Z
FI0009006407,19682670.692108,2015-12-31T00:00:00Z
FI0009006407,22145710.6812447,2016-12-31T00:00:00Z
FI0009006407,29726130.9245331,2017-12-31T00:00:00Z
FI0009006407,36792366.2721351,2018-12-31T00:00:00Z
FI0009006407,40888505.2574939,2019-12-31T00:00:00Z
FI0009006407,93264533.4636053,2020-12-31T00:00:00Z
FI0009006407,147202328.172248,2021-12-31T00:00:00Z
FI0009006407,180143407.534247,2022-12-31T00:00:00Z
FI0009005482,23202121.4761577,2000-12-31T00:00:00Z
FI0009005482,22256453.1782849,2001-12-31T00:00:00Z
FI0009005482,23526880.366102,2002-12-31T00:00:00Z
FI0009005482,27532000.0503442,2003-12-31T00:00:00Z
FI0009005482,30858088.0458804,2004-12-31T00:00:00Z
FI0009005482,33033779.7037616,2005-12-31T00:00:00Z
FI0009005482,36051252.9525871,2006-12-31T00:00:00Z
FI0009005482,39880370.5594865,2007-12-31T00:00:00Z
FI0009005482,37890160.8867642,2008-12-31T00:00:00Z
FI0009005482,39221496.8791158,2009-12-31T00:00:00Z
FI0009005482,39305732.0580563,2010-12-31T00:00:00Z
FI0009005482,92520388.3495146,2011-12-31T00:00:00Z
FI0009005482,52785254.3804095,2012-12-31T00:00:00Z
FI0009005482,37531957.0058004,2013-12-31T00:00:00Z
FI0009005482,17550353.837779,2014-12-31T00:00:00Z
FI0009005482,12736612.3304482,2015-12-31T00:00:00Z
FI0009005482,13655382.6745164,2016-12-31T00:00:00Z
FI0009005482,22666474.7303895,2017-12-31T00:00:00Z
FI0009005482,20514496.7428204,2018-12-31T00:00:00Z
FI0009005482,19474026.4107795,2019-12-31T00:00:00Z
FI0009005482,13161944.3087445,2020-12-31T00:00:00Z
FI0009005482,10928085.8513517,2021-12-31T00:00:00Z
FI0009005482,11788313.3561644,2022-12-31T00:00:00Z
FI4000476783,248601309.652801,2000-12-31T00:00:00Z
FI4000476783,192774399.202201,2001-12-31T00:00:00Z
FI4000476783,228779100.279195,2002-12-31T00:00:00Z
FI4000476783,239909128.667262,2003-12-31T00:00:00Z
FI4000476783,369320878.018358,2004-12-31T00:00:00Z
FI4000476783,318616133.271765,2005-12-31T00:00:00Z
FI4000476783,638946437.761444,2006-12-31T00:00:00Z
FI4000476783,725508789.846087,2007-12-31T00:00:00Z
FI4000476783,626773458.576201,2008-12-31T00:00:00Z
FI4000476783,556032754.967646,2009-12-31T00:00:00Z
FI4000476783,562370410.00602,2010-12-31T00:00:00Z
FI4000476783,565436893.203884,2011-12-31T00:00:00Z
FI4000476783,607451973.823095,2012-12-31T00:00:00Z
FI4000476783,621271682.656624,2013-12-31T00:00:00Z
FI4000476783,567229178.007621,2014-12-31T00:00:00Z
FI4000476783,436789348.508379,2015-12-31T00:00:00Z
FI4000476783,88519764.5079899,2016-12-31T00:00:00Z
FI4000476783,63338971.4614748,2017-12-31T00:00:00Z
FI4000476783,56083126.8923754,2018-12-31T00:00:00Z
FI4000476783,60646144.8781472,2019-12-31T00:00:00Z
FI4000476783,78169272.1055203,2020-12-31T00:00:00Z
FI4000476783,63068685.6285383,2021-12-31T00:00:00Z
FI4000476783,62979452.0547945,2022-12-31T00:00:00Z
FI0009008650,16058793.0465916,2000-12-31T00:00:00Z
FI0009008650,17847189.4505338,2001-12-31T00:00:00Z
FI0009008650,23716858.7442534,2002-12-31T00:00:00Z
FI0009008650,32823178.4828767,2003-12-31T00:00:00Z
FI0009008650,38091299.8088317,2004-12-31T00:00:00Z
FI0009008650,44498514.0719166,2005-12-31T00:00:00Z
FI0009008650,72871828.0307729,2006-12-31T00:00:00Z
FI0009008650,105663432.781384,2007-12-31T00:00:00Z
FI0009008650,110259850.994535,2008-12-31T00:00:00Z
FI0009008650,88333905.9726278,2009-12-31T00:00:00Z
FI0009008650,90499632.13163,2010-12-31T00:00:00Z
FI0009008650,84859546.9255663,2011-12-31T00:00:00Z
FI0009008650,100761294.067976,2012-12-31T00:00:00Z
FI0009008650,102390246.58438,2013-12-31T00:00:00Z
FI0009008650,91301034.2950463,2014-12-31T00:00:00Z
FI0009008650,100469152.159512,2015-12-31T00:00:00Z
FI0009008650,141382464.255677,2016-12-31T00:00:00Z
FI0009008650,173254879.380046,2017-12-31T00:00:00Z
FI0009008650,184149922.011194,2018-12-31T00:00:00Z
FI0009008650,227452189.31462,2019-12-31T00:00:00Z
FI0009008650,266143136.29702,2020-12-31T00:00:00Z
FI0009008650,287557692.744924,2021-12-31T00:00:00Z
FI0009008650,300875428.082192,2022-12-31T00:00:00Z
FI0009010862,145333773.024921,2000-12-31T00:00:00Z
FI0009010862,125054982.236508,2001-12-31T00:00:00Z
FI0009010862,144013057.077482,2002-12-31T00:00:00Z
FI0009010862,250783482.058576,2003-12-31T00:00:00Z
FI0009010862,269299185.162086,2004-12-31T00:00:00Z
FI0009010862,220027468.949431,2005-12-31T00:00:00Z
FI0009010862,232058167.614574,2006-12-31T00:00:00Z
FI0009010862,251542782.11394,2007-12-31T00:00:00Z
FI0009010862,201030178.499042,2008-12-31T00:00:00Z
FI0009010862,175843211.361164,2009-12-31T00:00:00Z
FI0009010862,159669587.318574,2010-12-31T00:00:00Z
FI0009010862,437650485.436893,2011-12-31T00:00:00Z
FI0009010862,368033565.547815,2012-12-31T00:00:00Z
FI0009010862,328381944.635347,2013-12-31T00:00:00Z
FI0009010862,320100405.250106,2014-12-31T00:00:00Z
FI0009010862,316840607.725807,2015-12-31T00:00:00Z
FI0009010862,331820857.863751,2016-12-31T00:00:00Z
FI0009010862,386319741.845707,2017-12-31T00:00:00Z
FI0009010862,367831911.184512,2018-12-31T00:00:00Z
FI0009010862,347622357.240544,2019-12-31T00:00:00Z
FI0009010862,387617244.748412,2020-12-31T00:00:00Z
FI0009010862,439556192.165155,2021-12-31T00:00:00Z
FI0009010862,367556720.890411,2022-12-31T00:00:00Z
FI0009008452,15287134.3100768,2000-12-31T00:00:00Z
FI0009008452,20846058.6417829,2001-12-31T00:00:00Z
FI0009008452,39398996.57829,2002-12-31T00:00:00Z
FI0009008452,48703006.8090569,2003-12-31T00:00:00Z
FI0009008452,48376425.2884472,2004-12-31T00:00:00Z
FI0009008452,45133141.5242899,2005-12-31T00:00:00Z
FI0009008452,48471252.6886687,2006-12-31T00:00:00Z
FI0009008452,61863009.7016558,2007-12-31T00:00:00Z
FI0009008452,55146000.195692,2008-12-31T00:00:00Z
FI0009008452,65435492.1834736,2009-12-31T00:00:00Z
FI0009008452,61567788.1078189,2010-12-31T00:00:00Z
FI0009008452,57611650.4854369,2011-12-31T00:00:00Z
FI0009008452,54774910.2807684,2012-12-31T00:00:00Z
FI0009008452,48321741.7599032,2013-12-31T00:00:00Z
FI0009008452,42048025.1617976,2014-12-31T00:00:00Z
FI0009008452,30966214.5285129,2015-12-31T00:00:00Z
FI0009008452,26736753.5744323,2016-12-31T00:00:00Z
FI0009008452,29909669.9895635,2017-12-31T00:00:00Z
FI0009008452,30291769.8871456,2018-12-31T00:00:00Z
FI0009008452,37097280.4519875,2019-12-31T00:00:00Z
FI0009008452,43176599.9022961,2020-12-31T00:00:00Z
FI0009008452,59164904.6222404,2021-12-31T00:00:00Z
FI0009008452,57918450.3424658,2022-12-31T00:00:00Z
FI0009900633,,
FI0009008668,6937391.0585575,2000-12-31T00:00:00Z
FI0009008668,9006401.98025092,2001-12-31T00:00:00Z
FI0009008668,5701450.55314147,2002-12-31T00:00:00Z
FI0009008668,5576881.93019773,2003-12-31T00:00:00Z
FI0009008668,6497010.45324512,2004-12-31T00:00:00Z
FI0009008668,6429154.97460306,2005-12-31T00:00:00Z
FI0009008668,7802747.39050686,2006-12-31T00:00:00Z
FI0009008668,7428696.47676709,2007-12-31T00:00:00Z
FI0009008668,8453893.57151843,2008-12-31T00:00:00Z
FI0009008668,9840806.27612667,2009-12-31T00:00:00Z
FI0009008668,9698347.93659287,2010-12-31T00:00:00Z
FI0009008668,10046601.9417476,2011-12-31T00:00:00Z
FI0009008668,9031296.17901626,2012-12-31T00:00:00Z
FI0009008668,11217252.6596476,2013-12-31T00:00:00Z
FI0009008668,10315127.3211153,2014-12-31T00:00:00Z
FI0009008668,8723840.96610593,2015-12-31T00:00:00Z
FI0009008668,8274810.76534903,2016-12-31T00:00:00Z
FI0009008668,8165688.9912549,2017-12-31T00:00:00Z
FI0009008668,7381411.13863657,2018-12-31T00:00:00Z
FI0009008668,7854852.81259108,2019-12-31T00:00:00Z
FI0009008668,7714948.70542257,2020-12-31T00:00:00Z
FI0009008668,6593456.56276289,2021-12-31T00:00:00Z
FI0009008668,7964469.17808219,2022-12-31T00:00:00Z
FI0009800379,27755839.9971216,2001-10-31T00:00:00Z
FI0009800379,30504462.2074307,2002-10-31T00:00:00Z
FI0009800379,39296510.3485019,2003-10-31T00:00:00Z
FI0009800379,44837501.7572559,2004-10-31T00:00:00Z
FI0009800379,45676304.181051,2005-10-31T00:00:00Z
FI0009800379,60780460.4154969,2006-10-31T00:00:00Z
FI0009800379,166439814.07741,2007-10-31T00:00:00Z
FI0009800379,186490993.571383,2008-10-31T00:00:00Z
FI0009800379,199271608.93493,2009-10-31T00:00:00Z
FI0009800379,182485355.648536,2010-10-31T00:00:00Z
FI0009800379,197352122.04348,2011-10-31T00:00:00Z
FI0009800379,171825273.415228,2012-10-31T00:00:00Z
FI0009800379,201872954.215166,2013-10-31T00:00:00Z
FI0009800379,178854559.344747,2014-10-31T00:00:00Z
FI0009800379,207050887.000924,2015-10-31T00:00:00Z
FI0009800379,205613561.257315,2016-10-31T00:00:00Z
FI0009800379,261005344.604744,2017-10-31T00:00:00Z
FI0009800379,235990816.245745,2018-10-31T00:00:00Z
FI0009800379,215596637.156301,2019-10-31T00:00:00Z
FI0009800379,246867538.638931,2020-10-31T00:00:00Z
FI0009800379,211382922.148489,2021-10-31T00:00:00Z
FI0009800379,148726083.175206,2022-10-31T00:00:00Z
FI0009900658,24216462.5674848,2000-12-31T00:00:00Z
FI0009900658,25657783.4367682,2001-12-31T00:00:00Z
FI0009900658,30746058.7358566,2002-12-31T00:00:00Z
FI0009900658,50426038.0350648,2003-12-31T00:00:00Z
FI0009900658,46476944.5611942,2004-12-31T00:00:00Z
FI0009900658,42717768.38466,2005-12-31T00:00:00Z
FI0009900658,49230018.0784102,2006-12-31T00:00:00Z
FI0009900658,55181267.7802903,2007-12-31T00:00:00Z
FI0009900658,56847122.628982,2008-12-31T00:00:00Z
FI0009900658,58164404.7414534,2009-12-31T00:00:00Z
FI0009900658,59146545.3815798,2010-12-31T00:00:00Z
FI0009900658,56277022.6537217,2011-12-31T00:00:00Z
FI0009900658,58111674.0553093,2012-12-31T00:00:00Z
FI0009900658,59448277.757924,2013-12-31T00:00:00Z
FI0009900658,53807536.442267,2014-12-31T00:00:00Z
FI0009900658,51267905.4310879,2015-12-31T00:00:00Z
FI0009900658,52910008.4104289,2016-12-31T00:00:00Z
FI0009900658,59121171.770972,2017-12-31T00:00:00Z
FI0009900658,58098220.0201853,2018-12-31T00:00:00Z
FI0009900658,56175593.5699392,2019-12-31T00:00:00Z
FI0009900658,58385442.1104055,2020-12-31T00:00:00Z
FI0009900658,55593070.049792,2021-12-31T00:00:00Z
FI0009900658,56335616.4383562,2022-12-31T00:00:00Z
FI0009800098,5586798.8956851,2001-10-31T00:00:00Z
FI0009800098,,2002-12-31T00:00:00Z
FI0009800098,37818584.5720111,2003-12-31T00:00:00Z
FI0009800098,101370717.355641,2004-12-31T00:00:00Z
FI0009800098,105544702.16318,2005-12-31T00:00:00Z
FI0009800098,153191433.208852,2006-12-31T00:00:00Z
FI0009800098,729433219.053177,2007-12-31T00:00:00Z
FI0009800098,787344320.040257,2008-12-31T00:00:00Z
FI0009800098,806274695.069576,2009-12-31T00:00:00Z
FI0009800098,745138117.851649,2010-12-31T00:00:00Z
FI0009800098,546028478.964401,2011-12-31T00:00:00Z
FI0009800098,401414397.297868,2012-12-31T00:00:00Z
FI0009800098,382005113.120928,2013-12-31T00:00:00Z
FI0009800098,351163128.288877,2014-12-31T00:00:00Z
FI0009800098,289955582.584898,2015-12-31T00:00:00Z
FI0009800098,273591253.153911,2016-12-31T00:00:00Z
FI0009800098,311825673.876273,2017-12-31T00:00:00Z
FI0009800098,296602899.348564,2018-12-31T00:00:00Z
FI0009800098,250652422.482793,2019-12-31T00:00:00Z
FI0009800098,174148754.274548,2020-12-31T00:00:00Z
FI0009800098,166371097.924198,2021-12-31T00:00:00Z
FI0009800098,170973886.986301,2022-12-31T00:00:00Z
FI0009012843,1061004619.08298,2003-12-31T00:00:00Z
FI0009012843,1146331873.58488,2004-12-31T00:00:00Z
FI0009012843,1059922565.97876,2005-12-31T00:00:00Z
FI0009012843,694237341.813911,2006-12-31T00:00:00Z
FI0009012843,1204318331.02342,2007-12-31T00:00:00Z
FI0009012843,,2008-12-01T00:00:00Z
FI0009012843,,2009-12-01T00:00:00Z
FI0009012843,,2010-12-01T00:00:00Z
FI0009012843,,2011-12-01T00:00:00Z
FI0009012843,,2012-12-01T00:00:00Z
FI0009012843,,2013-12-01T00:00:00Z
FI0009012843,,2014-12-01T00:00:00Z
FI0009012843,,2015-12-01T00:00:00Z
FI0009012843,1013951968.07047,2018-12-31T00:00:00Z
FI0009012843,1013951968.07047,2018-12-31T00:00:00Z
FI0009012843,1032324058.9198,2019-12-31T00:00:00Z
FI0009012843,1138099658.03615,2020-12-31T00:00:00Z
FI0009012918,9139071.66834359,2001-12-31T00:00:00Z
FI0009012918,20048491.7186221,2002-12-31T00:00:00Z
FI0009012918,18560658.5025109,2003-12-31T00:00:00Z
FI0009012918,91950594.5198422,2004-12-31T00:00:00Z
FI0009012918,75102712.5587563,2005-12-31T00:00:00Z
